mine_id,country_code,mineral,star_all_threats,star_mining_threats,ecological_integrity_risk,external_id,ecoregion_name,ecoregion_category,administrative_boundary_id,administrative_boundary_name
69352,RUS,Coal,0.104216464,0.002159898,23150.5125,710,East Siberian taiga,A,RUS.35_1,Krasnoyarsk
30602,AUS,Zinc,0.111962185,0,36699.43093,203,Murray-Darling woodlands and mallee,E,AUS.8_1,South Australia
50329,IDN,Coal,2.353807245,0.01133666,49077.75178,281,Sundaland heath forests,E,IDN.15_1,Kalimantan Timur
64552,BRA,Phosphate,3.411567135,0.001536199,33821.03956,525,Caatinga,E,BRA.5_1,Bahia
52594,AUS,Coal,10.54795379,0.207604664,42620.84153,176,Southeast Australia temperate forests,E,AUS.10_1,Victoria
28355,IRN,Zinc,0.443205307,0.000597091,40129.85283,688,Zagros Mountains forest steppe,E,IRN.31_1,Zanjan
29949,UZB,Gold,0.290607359,0.000464828,75052.34317,730,Gissaro-Alai open woodlands,C,UZB.14_1,Tashkent
40564,UZB,Coal,0.387971462,0.003427022,52823.73107,730,Gissaro-Alai open woodlands,C,UZB.14_1,Tashkent
41513,AUS,Coal,12.93621983,0.028836999,33727.55085,168,Eastern Australian temperate forests,E,AUS.5_1,New South Wales
36044,CHN,Gold,1.005802876,0.000036735,40071.73297,657,Changjiang Plain evergreen forests,C,CHN.1_1,Anhui
38251,CHL,Copper,22.48644,4.768362114,46983.90527,596,Chilean Matorral,C,CHL.7_1,Coquimbo
27790,BOL,Zinc,3.036320887,0.319245639,36576.7311,587,Central Andean dry puna,D,BOL.7_1,Potosí
70168,IND,Coal,1.248269397,0.012568899,51629.33009,228,East Deccan moist deciduous forests,E,IND.19_1,Madhya Pradesh
59457,CHN,Coal,0.109412639,0.000766874,32820.59473,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
82958,CHN,Coal,0.238961429,0.001969528,44472.89554,824,Eastern Gobi desert steppe,C,CHN.19_1,Nei Mongol
58552,CHN,Gold,0.026051628,2.83385E-05,50865.4585,653,Central China Loess Plateau mixed forests,E,CHN.19_1,Nei Mongol
38458,ZWE,Diamonds,3.708459497,0.106874088,43762.29088,42,Dry miombo woodlands,C,ZWE.3_1,Manicaland
59076,CHN,Iron Ore,0.129788072,6.60216E-05,70044.43161,653,Central China Loess Plateau mixed forests,E,CHN.12_1,Henan
60449,CHN,Iron Ore,4.748097077,0.005096571,45349.2376,643,Yunnan Plateau subtropical evergreen forests,C,CHN.26_1,Sichuan
86225,CHN,Lead,4.739837363,0.44524202,60326.46496,643,Yunnan Plateau subtropical evergreen forests,C,CHN.30_1,Yunnan
68364,CHN,Iron Ore,0.468095367,0.000227011,81130.57714,673,Northeast China Plain deciduous forests,C,CHN.18_1,Liaoning
27467,CHN,Copper,0.379024847,5.90467E-05,47721.23298,657,Changjiang Plain evergreen forests,C,CHN.1_1,Anhui
58553,CHN,Gold,0.466319529,7.65531E-05,47577.89676,657,Changjiang Plain evergreen forests,C,CHN.1_1,Anhui
32737,CHN,Iron Ore,0.175864515,8.86474E-05,56800.04205,673,Northeast China Plain deciduous forests,C,CHN.18_1,Liaoning
59148,CHN,Iron Ore,0.175864515,8.86474E-05,56800.04205,673,Northeast China Plain deciduous forests,C,CHN.18_1,Liaoning
59294,CHN,Iron Ore,0.51987861,0.000256679,86830.63498,673,Northeast China Plain deciduous forests,C,CHN.18_1,Liaoning
59298,CHN,Iron Ore,0.397091845,0.000209832,36193.27035,669,Manchurian mixed forests,C,CHN.18_1,Liaoning
82034,CHN,Iron Ore,0.34543716,7.48594E-05,36754.56472,236,Jian Nan subtropical evergreen forests,C,CHN.16_1,Jiangxi
67283,MLI,Manganese,0.58968586,0.000355719,28144.36239,53,Sahelian Acacia savanna,E,MLI.2_1,Gao
70032,CHN,Iron Ore,0.633467738,0.000345326,37985.89847,669,Manchurian mixed forests,C,CHN.18_1,Liaoning
69561,CHN,Coal,0.109412639,0.000766874,32820.59473,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
69564,CHN,Coal,0.109412639,0.000766874,32820.59473,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
41633,CHN,Coal,0.109412639,0.000766874,32820.59473,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
27115,PER,Copper,59.83684602,2.323752227,73634.19627,589,Central Andean wet puna,D,PER.2_1,Ancash
50393,IDN,Coal,3.510073999,0.009466307,45942.29578,219,Borneo lowland rain forests,E,IDN.13_1,Kalimantan Selatan
36915,PER,Copper,6.220829343,0.582656657,38334.32821,588,Central Andean puna,D,PER.8_1,Cusco
30781,PER,Gold,1.739093024,0.037260721,42539.18538,608,Sechura desert,E,PER.9_1,Huancavelica
35780,BRA,Copper,1.992093073,0.05094809,34886.84662,481,Mato Grosso tropical dry forests,E,BRA.14_1,Pará
37992,USA,Coal,0.975457937,0,45388.59759,396,Northern Shortgrass prairie,C,USA.51_1,Wyoming
53120,USA,Gold,0.355309901,0,48219.92424,430,Great Basin shrub steppe,E,USA.29_1,Nevada
50622,BGR,Coal,0.598377175,0,60071.74841,646,Balkan mixed forests,C,BGR.21_1,Sofia
41364,USA,Coal,0.466191747,0.04734392,58458.40167,387,Central US forest-grasslands transition,C,USA.15_1,Indiana
26754,COL,Gold,17.06854258,1.378068129,53289.38962,478,Magdalena-Urabá moist forests,C,COL.2_1,Antioquia
60731,CHL,Iron Ore,10.01846771,0.961676877,33803.95274,596,Chilean Matorral,C,CHL.5_1,Atacama
40691,RUS,Coal,0.112592667,3.75375E-05,40947.90376,687,Western Siberian hemiboreal forests,C,RUS.27_1,Kemerovo
49543,UKR,Coal,0.04217924,0,46416.05398,735,Pontic steppe,E,UKR.6_1,Donets'k
69990,UKR,Coal,0.018986797,0,51627.94744,735,Pontic steppe,E,UKR.6_1,Donets'k
30340,CHL,Copper,3.150682088,0.257071792,48450.14135,598,Atacama desert,A,CHL.2_1,Antofagasta
29038,GHA,Gold,26.32787134,1.666704896,47841.29343,11,Eastern Guinean forests,C,GHA.10_1,Western
63704,CHN,Coal,0.097662717,0,37192.73516,761,Ordos Plateau steppe,E,CHN.19_1,Nei Mongol
69830,CHN,Coal,1.300696532,0.000209066,55796.38609,236,Jian Nan subtropical evergreen forests,C,CHN.16_1,Jiangxi
82086,CHN,Iron Ore,1.116507928,0.000169332,45962.68211,236,Jian Nan subtropical evergreen forests,C,CHN.16_1,Jiangxi
38448,RUS,Coal,0.130563956,0.000349116,32509.30353,707,Sayan montane conifer forests,A,RUS.27_1,Kemerovo
69491,RUS,Coal,0.163486976,0.000941228,28749.82133,707,Sayan montane conifer forests,A,RUS.27_1,Kemerovo
80361,CHN,Zinc,0.161784272,0.000142976,49197.89469,653,Central China Loess Plateau mixed forests,E,CHN.10_1,Hebei
37195,CHN,Gold,0.015994471,1.35764E-05,60765.13537,653,Central China Loess Plateau mixed forests,E,CHN.19_1,Nei Mongol
68055,CHN,Coal,5.674237528,0.200166915,43402.36271,642,Guizhou Plateau broadleaf and mixed forests,C,CHN.8_1,Guizhou
70035,CHN,Iron Ore,0.103596012,2.86323E-05,41379.69867,657,Changjiang Plain evergreen forests,C,CHN.1_1,Anhui
68816,USA,Coal,2.421439964,0.250872312,44213.08598,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
35727,BRA,Iron Ore,40.05086042,0.148348189,48076.78846,443,Bahia interior forests,E,BRA.13_1,Minas Gerais
32524,MEX,Gold,1.745281848,0.005084365,56162.52865,559,Trans-Mexican Volcanic Belt pine-oak forests,C,MEX.11_1,Guanajuato
54270,USA,Coal,2.749814093,0.283403873,49489.04175,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
58266,USA,Coal,2.963956974,0.28076297,58193.60834,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
28688,TJK,Gold,0.305228289,0,37288.77845,730,Gissaro-Alai open woodlands,C,TJK.4_1,Leninabad
34489,RUS,Gold,0.306257884,0.000137536,17152.75439,710,East Siberian taiga,A,RUS.83_1,Zabaykal'ye
39684,RUS,Coal,0.384083605,0.001445426,24217.04018,710,East Siberian taiga,A,RUS.83_1,Zabaykal'ye
40201,PER,Gold,3.210194255,0.368633385,52967.75102,608,Sechura desert,E,PER.5_1,Ayacucho
35110,PER,Iron Ore,2.637074533,0.034143439,34762.95776,493,Peruvian Yungas,E,PER.3_1,Apurímac
84930,USA,Coal,2.67081992,0.276653782,48963.59897,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
51328,USA,Coal,3.617276363,0.357970967,59564.73899,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
36147,BRA,Nickel,2.101674793,0.051989843,34659.93623,481,Mato Grosso tropical dry forests,E,BRA.14_1,Pará
28472,NZL,Gold,6.804269146,0,35691.52313,194,New Zealand South Island montane grasslands,E,NZL.12_1,Otago
60188,NAM,Coal,1.969855808,0.00075346,51940.74942,97,Kalahari xeric savanna,C,NAM.3_1,Hardap
30526,MEX,Copper,61.35853572,0.006147704,62712.55942,432,Meseta Central matorral,C,MEX.32_1,Zacatecas
70858,BRA,Phosphate,5.514679421,0.4032015,40302.84696,567,Cerrado,E,BRA.13_1,Minas Gerais
67355,BRA,Tin,0.069037531,0.002458676,41556.52896,439,Alto Paraná Atlantic forests,E,BRA.25_1,São Paulo
28647,ARM,Gold,37.94347059,7.474755356,40617.68423,727,Eastern Anatolian montane steppe,C,ARM.2_1,Ararat
32904,PER,Gold,7.953459479,0.084997457,24083.12401,588,Central Andean puna,D,PER.22_1,Puno
30851,BRA,Niobium,2.318045258,0.152726335,34576.99581,567,Cerrado,E,BRA.13_1,Minas Gerais
41623,BRA,Phosphate,2.611853621,0.174469703,42746.83492,567,Cerrado,E,BRA.13_1,Minas Gerais
83076,CHN,Coal,0.111260068,0,51160.12904,761,Ordos Plateau steppe,E,CHN.19_1,Nei Mongol
77458,ZWE,Lithium,0.402431704,0.008441204,39852.03961,42,Dry miombo woodlands,C,ZWE.5_1,Mashonaland East
27544,PER,Silver,2.211390322,0.178547462,49046.44075,588,Central Andean puna,D,PER.4_1,Arequipa
54248,USA,Coal,0.592633292,0,32804.42837,438,Wyoming Basin shrub steppe,A,USA.51_1,Wyoming
41290,USA,Coal,1.039988147,0.117087055,64270.73275,331,Appalachian-Blue Ridge forests,C,USA.39_1,Pennsylvania
75770,ZWE,Gold,0.453226324,0.009211155,33038.01218,42,Dry miombo woodlands,C,ZWE.5_1,Mashonaland East
78458,AUS,Phosphate,0.497784008,0,48183.61104,187,Mitchell Grass Downs,A,AUS.7_1,Queensland
31824,AUS,Iron Ore,1.778177733,0.072964104,44149.6155,213,Pilbara shrublands,C,AUS.11_1,Western Australia
35422,CHN,Zinc,1.033589286,0,52102.04695,734,Mongolian-Manchurian grassland,E,CHN.19_1,Nei Mongol
30141,PER,Zinc,66.56061821,2.342502602,44859.60514,493,Peruvian Yungas,E,PER.2_1,Ancash
31203,AUS,Diamonds,0.869610139,0.053022474,28933.2984,189,Victoria Plains tropical savanna,A,AUS.11_1,Western Australia
59309,IND,Iron Ore,2.528185194,0.03249867,55312.09642,228,East Deccan moist deciduous forests,E,IND.7_1,Chhattisgarh
25734,SDN,Gold,0.080744507,0,23200.39017,842,South Sahara desert,E,SDN.11_1,Red Sea
29814,BRA,Zinc,3.65492405,0.046483347,30805.74317,476,Madeira-Tapajós moist forests,E,BRA.12_1,Mato Grosso
34570,PER,Gold,2.1271567,0.099962734,45011.18762,608,Sechura desert,E,PER.4_1,Arequipa
37785,USA,Gold,0.448735221,0,40420.45026,429,Colorado Plateau shrublands,E,USA.3_1,Arizona
34751,USA,U3O8,0.511427112,0,27640.0936,429,Colorado Plateau shrublands,E,USA.3_1,Arizona
31213,ARM,Copper,0.233353048,0.000107991,54529.81863,650,Caucasus mixed forests,E,ARM.7_1,Lori
25829,ZAF,Gold,1.508816346,0.082044407,47368.50197,81,Highveld grasslands,C,ZAF.7_1,North West
76406,CAN,Phosphate,0.079043384,0.001183676,19436.12741,373,Eastern Canadian forests,A,CAN.11_1,Québec
38529,ZAF,Coal,16.34390325,0.873690693,50950.47541,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
61992,SRB,Lead,0.194775763,0,48223.39984,646,Balkan mixed forests,C,XKO.2_1,Gnjilane
70002,UKR,Coal,0.019409175,0,42008.16446,735,Pontic steppe,E,UKR.15_1,Luhans'k
69979,UKR,Coal,0.023913998,0,51764.67169,735,Pontic steppe,E,UKR.6_1,Donets'k
38854,USA,Coal,3.133306829,0.316196702,60674.82638,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
32903,PER,Gold,13.23155416,0.234835715,52038.58712,588,Central Andean puna,D,PER.19_1,Moquegua
39155,IDN,Coal,5.926992049,0.01514154,41098.62735,281,Sundaland heath forests,E,IDN.13_1,Kalimantan Selatan
32715,CHN,Gold,0.317540501,0.00373008,42863.27362,740,Tian Shan foothill arid steppe,C,CHN.28_1,Xinjiang Uygur
36736,SAU,Gold,1.586267934,0,36532.89782,809,Arabian desert,E,SAU.11_1,Makkah
29302,RUS,Gold,0.453790905,0.001710985,25639.49718,713,Kamchatka-Kurile meadows and sparse forests,A,RUS.24_1,Kamchatka
28797,GHA,Gold,28.22464221,1.076125218,48033.29497,11,Eastern Guinean forests,C,GHA.1_1,Ashanti
24475,USA,Silver,1.49544158,0.00400499,53606.13164,428,Chihuahuan desert,C,USA.3_1,Arizona
25690,BRA,Gold,14.52999352,0.097209528,45167.98049,443,Bahia interior forests,E,BRA.13_1,Minas Gerais
25153,USA,Molybdenum,0.056131378,0,38039.54177,434,Snake-Columbia shrub steppe,E,USA.29_1,Nevada
28228,CHN,Copper,0.696031628,0.00103336,50017.17097,827,Junggar Basin semi-desert,E,CHN.28_1,Xinjiang Uygur
70204,IND,Coal,1.806593654,0.023239351,48301.47893,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
39787,AUS,Coal,17.33910979,0.890496221,38028.56245,168,Eastern Australian temperate forests,E,AUS.5_1,New South Wales
27304,BOL,Zinc,23.93957326,4.84779705,35011.13918,587,Central Andean dry puna,D,BOL.5_1,Oruro
31282,MEX,Gold,0.17455778,0.000536605,72728.06251,427,Central Mexican matorral,C,MEX.1_1,Aguascalientes
50684,ESP,Coal,4.34848319,0,47097.04721,648,Cantabrian mixed forests,C,ESP.17_1,Principado de Asturias
59078,EGY,Iron Ore,0.375364133,0,30625.26762,842,South Sahara desert,E,EGY.2_1,Al Bahr al Ahmar
28765,CHL,Copper,6.677101871,0.697956805,53997.07175,596,Chilean Matorral,C,CHL.5_1,Atacama
29057,PER,Zinc,12.01626439,1.308818451,40815.04656,589,Central Andean wet puna,D,PER.20_1,Pasco
60164,EGY,Gold,0.756788804,0.000263138,28945.72532,833,North Saharan Xeric Steppe and Woodland,E,EGY.2_1,Al Bahr al Ahmar
70016,ZAF,Coal,6.886655316,0.104158143,44268.63007,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
38263,ZAF,Coal,8.042576239,0.126545344,48177.36782,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
56629,GBR,Coal,0.088164332,0,41295.09213,651,Celtic broadleaf forests,C,GBR.3_1,Scotland
37578,AUS,Gold,0.017020566,0,35844.91773,197,Coolgardie woodlands,A,AUS.11_1,Western Australia
26908,PHL,Copper,161.4828185,10.61426691,64363.79699,231,Greater Negros-Panay rain forests,C,PHL.25_1,Cebu
41413,IDN,Coal,48.76705784,0.187765592,36044.80362,278,Sumatran lowland rain forests,E,IDN.30_1,Sumatera Barat
66331,TUR,Iron Ore,0.296523621,0.000255604,54732.01346,804,Southern Anatolian montane conifer and deciduous forests,C,TUR.1_1,Adana
60155,EGY,Gold,0.928832509,0.000466472,33179.06188,836,Red Sea coastal desert,E,EGY.2_1,Al Bahr al Ahmar
31966,USA,Iron Ore,0.522534377,0,31851.73085,344,Western Great Lakes forests,E,USA.24_1,Minnesota
61660,DEU,U3O8,0.177543769,0,59957.2599,686,Western European broadleaf forests,B,DEU.14_1,Sachsen
41358,USA,Coal,1.320057864,0.088214619,28247.30179,387,Central US forest-grasslands transition,C,USA.15_1,Indiana
50077,DEU,Coal,0.113781967,0,62190.36332,664,European Atlantic mixed forests,C,DEU.10_1,Nordrhein-Westfalen
76993,NAM,Graphite,1.334655458,0.000514315,37784.37477,104,Namibian savanna woodlands,E,NAM.1_1,!Karas
77216,MMR,Lead,8.678888485,0.045889503,64835.11079,256,Northern Indochina subtropical forests,E,MMR.13_1,Shan
68281,CAN,Gold,0.274860579,0,36565.57035,370,Central Canadian Shield forests,A,CAN.9_1,Ontario
41650,CHL,Copper,1.582292745,0.136804263,39691.83538,596,Chilean Matorral,C,CHL.5_1,Atacama
26999,CAN,Gold,0.144782285,0,22814.22707,338,New England-Acadian forests,C,CAN.7_1,Nova Scotia
29573,BRA,Gold,3.452961155,0.062388273,41795.94404,611,Amazon-Orinoco-Southern Caribbean mangroves,D,BRA.10_1,Maranhão
24932,USA,Gold,0.493413071,0,39353.45042,356,Great Basin montane forests,D,USA.29_1,Nevada
27939,GUY,Gold,1.103539014,0.016167243,23082.83163,465,Guianan lowland moist forests,D,GUY.2_1,Cuyuni-Mazaruni
37508,USA,Phosphate,7.808397176,0,51921.40832,393,Mid-Atlantic US coastal savannas,C,USA.34_1,North Carolina
39789,AUS,Coal,24.33495152,0.735347232,35325.24508,168,Eastern Australian temperate forests,E,AUS.5_1,New South Wales
24790,USA,Lead,2.45924963,0.207578002,59896.21665,331,Appalachian-Blue Ridge forests,C,USA.47_1,Virginia
30889,PER,Zinc,49.41530787,11.67205952,50828.70519,589,Central Andean wet puna,D,PER.12_1,Junín
50654,AUT,Coal,0.554546527,0,52056.41297,689,Alps conifer and mixed forests,E,AUT.6_1,Steiermark
36256,CAN,Molybdenum,1.105566731,0,30234.57971,420,Pacific Coastal Mountain icefields and tundra,A,CAN.2_1,British Columbia
31689,AUS,Nickel,37.00847518,0.885523334,41935.73546,179,Tasmanian temperate rain forests,D,AUS.9_1,Tasmania
60898,ZAF,Coal,9.829655573,1.005627559,47433.49746,41,Drakensberg grasslands,C,ZAF.4_1,KwaZulu-Natal
26257,MEX,Silver,0.195791197,0.003406549,56596.43671,432,Meseta Central matorral,C,MEX.10_1,Durango
35867,RUS,Gold,1.695192744,0.002622451,33111.19438,715,Okhotsk-Manchurian taiga,A,RUS.28_1,Khabarovsk
29983,AUS,Gold,1.219632264,0,44161.2751,176,Southeast Australia temperate forests,E,AUS.10_1,Victoria
31275,ZAF,Diamonds,19.68069959,0.008052914,34427.87589,102,Namaqualand-Richtersveld steppe,B,ZAF.8_1,Northern Cape
41514,AUS,Coal,75.64157626,0.405129084,36722.53909,168,Eastern Australian temperate forests,E,AUS.5_1,New South Wales
55209,GHA,Bauxite,21.90102488,0.821706752,48323.07899,11,Eastern Guinean forests,C,GHA.10_1,Western
30888,AUS,Gold,0.316088199,0,19761.82766,197,Coolgardie woodlands,A,AUS.11_1,Western Australia
34111,CHN,Gold,0.317540501,0.00373008,42863.27362,740,Tian Shan foothill arid steppe,C,CHN.28_1,Xinjiang Uygur
69042,RUS,Coal,0.157070366,0,27057.12579,776,Northwest Russian-Novaya Zemlya tundra,E,RUS.32_1,Komi
30795,PER,Gold,3.696793593,0.575340027,44168.09783,588,Central Andean puna,D,PER.5_1,Ayacucho
41912,GBR,Coal,0.090135842,0,63314.74142,651,Celtic broadleaf forests,C,GBR.1_1,England
28954,AFG,Copper,0.422662807,0.000644174,48441.26312,694,East Afghan montane conifer forests,E,AFG.21_1,Logar
32328,ZWE,Gold,0.504426881,0.014812141,33102.60114,42,Dry miombo woodlands,C,ZWE.6_1,Mashonaland West
49721,RUS,Coal,0.020296576,0,58260.35222,735,Pontic steppe,E,RUS.58_1,Rostov
77530,SAU,Bauxite,0.12524049,0,42749.5356,809,Arabian desert,E,SAU.9_1,Ha'il
36090,NER,U3O8,0.234508297,0,44267.22428,53,Sahelian Acacia savanna,E,NER.1_1,Agadez
69014,RUS,Coal,0.133307134,0.002074458,31656.02487,710,East Siberian taiga,A,RUS.18_1,Irkutsk
54228,BRA,Manganese,7.073403105,0.24140304,32875.22178,518,Xingu-Tocantins-Araguaia moist forests,D,BRA.14_1,Pará
31538,PER,Zinc,10.80801732,2.774986827,49493.29698,589,Central Andean wet puna,D,PER.12_1,Junín
39414,USA,Coal,3.320824552,0.344313398,59185.66315,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
40123,IDN,Coal,18.10709399,0.041679838,41861.26913,219,Borneo lowland rain forests,E,IDN.15_1,Kalimantan Timur
38254,AUS,Coal,17.90441771,0.039025075,44739.90286,168,Eastern Australian temperate forests,E,AUS.5_1,New South Wales
35175,AUS,Copper,117.1585598,13.07549969,43922.19208,150,Queensland tropical rain forests,D,AUS.7_1,Queensland
70312,IRN,Iron Ore,0.118038762,0.000135368,75018.45849,688,Zagros Mountains forest steppe,E,IRN.10_1,Hamadan
68572,BGR,Coal,0.590738727,0,47662.94186,646,Balkan mixed forests,C,BGR.8_1,Kyustendil
68231,RUS,Coal,0.131011022,0.001067653,36557.67201,687,Western Siberian hemiboreal forests,C,RUS.27_1,Kemerovo
25871,CAN,Gold,0.125995075,0,29474.80848,370,Central Canadian Shield forests,A,CAN.11_1,Québec
28669,MEX,Silver,6.497590374,0.108900986,48269.9091,545,Sinaloan dry forests,C,MEX.10_1,Durango
33931,USA,Gold,1.991042264,0,28015.43216,344,Western Great Lakes forests,E,USA.23_1,Michigan
58242,USA,Coal,3.748353986,0.377539683,54989.55032,387,Central US forest-grasslands transition,C,USA.18_1,Kentucky
26889,CAN,Gold,0.074340314,0.002113469,23805.13141,413,Canadian Low Arctic tundra,A,CAN.8_1,Nunavut
66036,BFA,Gold,0.567324009,0.000286211,51737.37835,62,West Sudanian savanna,E,BFA.12_1,Sahel
32052,RUS,Gold,0.180880693,0.002032983,23060.60558,714,Northeast Siberian taiga,A,RUS.60_1,Sakha
31641,CHN,Zinc,6.750010096,0.000537982,61806.72797,677,Qin Ling Mountains deciduous forests,E,CHN.22_1,Shaanxi
34428,IRN,Iron Ore,0.155849968,0.001774739,31600.37881,820,Central Persian desert basins,E,IRN.30_1,Yazd
30267,ZAF,Platinum,1.56743923,0.061879887,42583.13028,38,Central bushveld,C,ZAF.7_1,North West
29484,PHL,Copper,83.22798494,6.475184209,49136.83439,247,Mindanao-Eastern Visayas rain forests,E,PHL.66_1,Samar
24518,USA,Copper,0.807894286,0,41450.18753,346,Arizona Mountains forests,E,USA.3_1,Arizona
24572,USA,Gold,0.516106822,0,28961.70645,433,Mojave desert,D,USA.5_1,California
75973,USA,Copper,0.807894286,0,41450.18753,346,Arizona Mountains forests,E,USA.3_1,Arizona
67093,MLI,Gold,0.265304668,0.00018158,45377.68276,62,West Sudanian savanna,E,MLI.8_1,Sikasso
59080,EGY,Iron Ore,0.067707349,0,21706.94645,822,East Sahara Desert,E,EGY.8_1,Al Jizah
60918,CHN,Tungsten,22.52770549,0.050158438,56362.26494,256,Northern Indochina subtropical forests,E,CHN.30_1,Yunnan
31277,ROU,Zinc,0.332393593,0.024467471,41538.15844,674,Pannonian mixed forests,C,ROU.5_1,Bihor
69835,CHN,Coal,0.390188407,0.00013497,52062.82278,653,Central China Loess Plateau mixed forests,E,CHN.5_1,Gansu
37403,CHN,Iron Ore,4.748097077,0.005096571,45349.2376,643,Yunnan Plateau subtropical evergreen forests,C,CHN.26_1,Sichuan
80819,CHN,Copper,5.787868179,0.005976894,41548.34982,643,Yunnan Plateau subtropical evergreen forests,C,CHN.26_1,Sichuan
80266,CHN,Zinc,1.070798188,7.03577E-06,39459.35513,669,Manchurian mixed forests,C,CHN.17_1,Jilin
35492,CHN,Copper,0.115584284,0.001008299,30854.66778,843,Taklimakan desert,E,CHN.28_1,Xinjiang Uygur
